gridID_50,region_50,taxo_group,nyear,nyear_b70,nyear_a70
4575,mediterranean,bees,4,1,3
4575,mediterranean,hoverflies,1,0,1
4576,mediterranean,bees,26,10,16
4576,mediterranean,hoverflies,2,1,1
4580,mediterranean,bees,26,19,7
4580,mediterranean,hoverflies,2,0,2
4581,mediterranean,bees,8,1,7
4581,mediterranean,hoverflies,1,0,1
4582,continental,bees,2,1,1
4585,mediterranean,bees,31,6,25
4585,mediterranean,hoverflies,6,0,6
4586,alpine,bees,8,0,8
4586,alpine,hoverflies,6,0,6
4587,alpine,bees,22,2,20
4587,alpine,hoverflies,15,2,13
4588,alpine,bees,22,5,17
4588,alpine,hoverflies,23,2,21
4589,alpine,bees,52,15,37
4589,alpine,hoverflies,12,1,11
4590,continental,bees,25,9,16
4590,continental,hoverflies,10,0,10
4591,continental,bees,11,4,7
4592,continental,bees,27,5,22
4592,continental,hoverflies,3,1,2
4593,continental,bees,9,1,8
4593,continental,hoverflies,6,1,5
4594,continental,bees,2,0,2
4594,continental,hoverflies,4,0,4
4600,boreal,bees,65,25,40
4600,boreal,hoverflies,1,1,0
4601,boreal,bees,41,8,33
4601,boreal,hoverflies,7,1,6
4602,boreal,bees,24,3,21
4602,boreal,hoverflies,2,0,2
4603,boreal,bees,40,11,29
4603,boreal,hoverflies,3,0,3
4604,boreal,bees,33,6,27
4604,boreal,hoverflies,4,0,4
4605,boreal,bees,26,4,22
4605,boreal,hoverflies,5,0,5
4606,boreal,bees,8,3,5
4607,boreal,bees,15,1,14
4607,boreal,hoverflies,1,0,1
4608,boreal,bees,28,8,20
4608,boreal,hoverflies,4,0,4
4609,boreal,bees,10,1,9
4609,boreal,hoverflies,1,0,1
4610,boreal,bees,17,0,17
4610,boreal,hoverflies,1,0,1
4611,boreal,bees,17,2,15
4612,boreal,bees,5,0,5
4612,boreal,hoverflies,1,0,1
4614,alpine,bees,4,0,4
4614,alpine,hoverflies,1,1,0
4615,alpine,bees,17,3,14
4615,alpine,hoverflies,3,0,3
4616,alpine,bees,7,1,6
4616,alpine,hoverflies,3,2,1
4617,alpine,bees,65,33,32
4617,alpine,hoverflies,8,0,8
4618,alpine,bees,4,1,3
4626,mediterranean,bees,33,9,24
4626,mediterranean,hoverflies,7,0,7
4628,mediterranean,bees,16,2,14
4628,mediterranean,hoverflies,2,1,1
4629,mediterranean,bees,10,4,6
4632,mediterranean,bees,11,5,6
4632,mediterranean,hoverflies,2,0,2
4633,mediterranean,bees,6,5,1
4634,mediterranean,bees,5,0,5
4634,mediterranean,hoverflies,1,0,1
4637,mediterranean,bees,8,2,6
4637,mediterranean,hoverflies,1,0,1
4638,alpine,bees,12,3,9
4638,alpine,hoverflies,2,2,0
4639,continental,bees,11,2,9
4639,continental,hoverflies,3,0,3
4640,continental,bees,32,10,22
4640,continental,hoverflies,13,1,12
4641,alpine,bees,18,4,14
4641,alpine,hoverflies,7,2,5
4642,continental,bees,71,26,45
4642,continental,hoverflies,11,1,10
4643,continental,bees,6,1,5
4643,continental,hoverflies,5,0,5
4644,continental,bees,30,7,23
4644,continental,hoverflies,6,0,6
4645,continental,bees,9,3,6
4645,continental,hoverflies,2,0,2
4650,continental,bees,2,0,2
4653,boreal,bees,81,31,50
4653,boreal,hoverflies,7,1,6
4654,boreal,bees,22,1,21
4654,boreal,hoverflies,1,0,1
4655,boreal,bees,19,4,15
4656,boreal,bees,56,10,46
4656,boreal,hoverflies,3,0,3
4657,boreal,bees,63,23,40
4657,boreal,hoverflies,19,0,19
4658,boreal,bees,38,3,35
4658,boreal,hoverflies,3,0,3
4661,boreal,bees,27,3,24
4661,boreal,hoverflies,4,0,4
4662,boreal,bees,11,1,10
4663,boreal,bees,27,3,24
4663,boreal,hoverflies,4,0,4
4664,boreal,bees,10,0,10
4665,boreal,bees,4,0,4
4665,boreal,hoverflies,1,0,1
4666,boreal,bees,17,1,16
4667,alpine,bees,2,0,2
4668,alpine,bees,2,0,2
4668,alpine,hoverflies,1,0,1
4669,alpine,bees,28,8,20
4669,alpine,hoverflies,37,17,20
4670,alpine,bees,15,4,11
4670,alpine,hoverflies,6,0,6
4671,alpine,bees,2,1,1
4671,alpine,hoverflies,1,0,1
4680,mediterranean,bees,14,2,12
4680,mediterranean,hoverflies,4,2,2
4681,mediterranean,bees,30,4,26
4681,mediterranean,hoverflies,7,3,4
4682,mediterranean,bees,11,1,10
4685,mediterranean,bees,10,7,3
4685,mediterranean,hoverflies,1,0,1
4686,mediterranean,bees,5,0,5
4689,mediterranean,bees,12,6,6
4690,alpine,bees,6,2,4
4690,alpine,hoverflies,12,3,9
4691,continental,bees,4,2,2
4691,continental,hoverflies,3,0,3
4692,continental,bees,29,21,8
4692,continental,hoverflies,4,2,2
4693,continental,bees,41,6,35
4693,continental,hoverflies,26,3,23
4694,alpine,bees,31,16,15
4694,alpine,hoverflies,17,1,16
4695,continental,bees,48,7,41
4695,continental,hoverflies,7,0,7
4696,continental,bees,12,6,6
4697,continental,bees,42,10,32
4697,continental,hoverflies,7,0,7
4700,continental,bees,5,1,4
4706,boreal,bees,44,11,33
4706,boreal,hoverflies,1,1,0
4708,boreal,bees,15,0,15
4709,boreal,bees,90,42,48
4709,boreal,hoverflies,17,1,16
4710,boreal,bees,26,4,22
4710,boreal,hoverflies,6,1,5
4714,boreal,bees,24,2,22
4714,boreal,hoverflies,3,0,3
4715,boreal,bees,32,2,30
4715,boreal,hoverflies,3,0,3
4716,boreal,bees,16,1,15
4717,boreal,bees,5,0,5
4718,boreal,bees,14,0,14
4718,boreal,hoverflies,4,0,4
4719,boreal,bees,13,1,12
4719,boreal,hoverflies,1,0,1
4720,alpine,bees,10,3,7
4720,alpine,hoverflies,1,0,1
4721,alpine,bees,10,0,10
4721,alpine,hoverflies,3,0,3
4722,alpine,bees,21,7,14
4722,alpine,hoverflies,9,0,9
4723,alpine,bees,9,3,6
4723,alpine,hoverflies,2,1,1
4731,mediterranean,bees,3,0,3
4732,mediterranean,bees,9,2,7
4732,mediterranean,hoverflies,2,0,2
4733,mediterranean,bees,35,10,25
4733,mediterranean,hoverflies,6,2,4
4734,mediterranean,bees,16,5,11
4734,mediterranean,hoverflies,3,0,3
4737,mediterranean,bees,15,8,7
4738,mediterranean,bees,2,0,2
4739,mediterranean,bees,6,3,3
4742,alpine,bees,11,3,8
4742,alpine,hoverflies,2,1,1
4743,continental,bees,5,3,2
4743,continental,hoverflies,4,0,4
4744,continental,bees,16,3,13
4744,continental,hoverflies,14,3,11
4745,continental,bees,21,2,19
4745,continental,hoverflies,14,0,14
4746,alpine,bees,18,4,14
4746,alpine,hoverflies,18,0,18
4747,alpine,bees,84,39,45
4747,alpine,hoverflies,29,3,26
4748,continental,bees,28,3,25
4748,continental,hoverflies,13,2,11
4749,continental,bees,16,6,10
4749,continental,hoverflies,1,0,1
4750,continental,bees,13,4,9
4750,continental,hoverflies,7,1,6
4751,continental,bees,10,7,3
4752,continental,bees,12,1,11
4752,continental,hoverflies,5,0,5
4755,continental,bees,1,0,1
4755,continental,hoverflies,3,3,0
4759,boreal,bees,20,2,18
4759,boreal,hoverflies,2,1,1
4761,boreal,bees,45,13,32
4761,boreal,hoverflies,4,0,4
4762,boreal,bees,42,11,31
4762,boreal,hoverflies,3,0,3
4763,boreal,bees,14,1,13
4763,boreal,hoverflies,1,0,1
4767,boreal,bees,28,1,27
4767,boreal,hoverflies,5,0,5
4768,boreal,bees,39,11,28
4768,boreal,hoverflies,2,0,2
4769,boreal,bees,13,0,13
4769,boreal,hoverflies,1,1,0
4770,boreal,bees,8,0,8
4771,boreal,bees,12,0,12
4771,boreal,hoverflies,3,0,3
4772,boreal,bees,3,0,3
4773,alpine,bees,2,0,2
4776,alpine,bees,2,0,2
4776,alpine,hoverflies,1,0,1
4777,alpine,hoverflies,2,0,2
4785,mediterranean,bees,24,9,15
4785,mediterranean,hoverflies,3,1,2
4786,mediterranean,bees,51,21,30
4786,mediterranean,hoverflies,10,4,6
4789,mediterranean,bees,27,21,6
4790,mediterranean,bees,9,5,4
4791,mediterranean,bees,13,2,11
4794,mediterranean,bees,19,4,15
4794,mediterranean,hoverflies,7,0,7
4795,alpine,bees,4,2,2
4795,alpine,hoverflies,3,0,3
4796,continental,bees,2,1,1
4797,continental,bees,3,1,2
4797,continental,hoverflies,1,0,1
4798,continental,bees,35,8,27
4798,continental,hoverflies,15,2,13
4799,continental,bees,45,10,35
4799,continental,hoverflies,36,4,32
4800,continental,bees,39,8,31
4800,continental,hoverflies,6,0,6
4801,continental,bees,35,9,26
4801,continental,hoverflies,6,2,4
4802,continental,bees,4,0,4
4802,continental,hoverflies,3,0,3
4803,continental,bees,2,1,1
4804,continental,bees,7,5,2
4804,continental,hoverflies,2,0,2
4805,continental,bees,13,4,9
4805,continental,hoverflies,12,1,11
4811,boreal,bees,44,11,33
4812,boreal,bees,49,21,28
4812,boreal,hoverflies,3,0,3
4814,boreal,bees,43,17,26
4814,boreal,hoverflies,2,0,2
4815,boreal,bees,18,2,16
4815,boreal,hoverflies,5,0,5
4820,boreal,bees,37,1,36
4820,boreal,hoverflies,6,0,6
4821,boreal,bees,21,3,18
4821,boreal,hoverflies,1,0,1
4822,boreal,bees,16,1,15
4822,boreal,hoverflies,1,0,1
4823,boreal,bees,14,1,13
4823,boreal,hoverflies,3,0,3
4824,boreal,bees,3,0,3
4825,boreal,bees,7,0,7
4826,alpine,bees,18,4,14
4826,alpine,hoverflies,6,0,6
4827,alpine,bees,6,2,4
4827,alpine,hoverflies,7,0,7
4828,alpine,bees,11,3,8
4828,alpine,hoverflies,17,2,15
4829,alpine,bees,3,3,0
4829,alpine,hoverflies,3,1,2
4839,mediterranean,bees,14,6,8
4839,mediterranean,hoverflies,4,1,3
4842,mediterranean,bees,7,2,5
4842,mediterranean,hoverflies,2,0,2
4843,mediterranean,bees,2,1,1
4844,mediterranean,bees,17,5,12
4844,mediterranean,hoverflies,2,0,2
4846,mediterranean,bees,10,5,5
4846,mediterranean,hoverflies,5,3,2
4847,alpine,bees,2,0,2
4847,alpine,hoverflies,2,0,2
4849,continental,bees,1,0,1
4849,continental,hoverflies,2,1,1
4852,continental,bees,90,40,50
4852,continental,hoverflies,22,4,18
4854,continental,bees,10,2,8
4854,continental,hoverflies,9,0,9
4855,continental,bees,9,5,4
4855,continental,hoverflies,1,1,0
4856,continental,bees,22,17,5
4856,continental,hoverflies,2,0,2
4857,continental,bees,2,2,0
4860,continental,hoverflies,2,0,2
4864,boreal,bees,47,11,36
4864,boreal,hoverflies,6,2,4
4867,boreal,bees,28,7,21
4867,boreal,hoverflies,4,0,4
4868,boreal,bees,32,17,15
4868,boreal,hoverflies,19,8,11
4872,boreal,bees,10,0,10
4872,boreal,hoverflies,1,0,1
4873,boreal,bees,18,3,15
4873,boreal,hoverflies,1,1,0
4874,boreal,bees,17,1,16
4874,boreal,hoverflies,1,0,1
4875,boreal,bees,19,4,15
4875,boreal,hoverflies,1,0,1
4876,boreal,bees,2,0,2
4877,boreal,bees,7,1,6
4878,boreal,bees,8,1,7
4878,boreal,hoverflies,3,0,3
4879,alpine,bees,4,0,4
4879,alpine,hoverflies,11,2,9
4880,alpine,bees,12,1,11
4880,alpine,hoverflies,10,2,8
4881,alpine,bees,9,2,7
4881,alpine,hoverflies,5,0,5
4892,mediterranean,bees,6,3,3
4892,mediterranean,hoverflies,2,0,2
4894,mediterranean,bees,12,3,9
4896,mediterranean,bees,13,1,12
4898,mediterranean,bees,10,6,4
4898,mediterranean,hoverflies,1,0,1
4899,mediterranean,bees,4,1,3
4899,mediterranean,hoverflies,2,0,2
4902,continental,bees,1,0,1
4902,continental,hoverflies,5,0,5
4906,continental,bees,32,9,23
4906,continental,hoverflies,5,2,3
4907,continental,bees,13,8,5
4907,continental,hoverflies,2,0,2
4909,continental,bees,1,0,1
4909,continental,hoverflies,2,0,2
4911,continental,bees,9,0,9
4911,continental,hoverflies,1,0,1
4913,continental,bees,2,1,1
4913,continental,hoverflies,6,0,6
4917,boreal,bees,43,14,29
4917,boreal,hoverflies,3,0,3
4918,boreal,bees,15,3,12
4920,boreal,bees,47,23,24
4920,boreal,hoverflies,29,10,19
4924,boreal,bees,3,1,2
4924,boreal,hoverflies,2,1,1
4925,boreal,bees,11,0,11
4926,boreal,bees,14,0,14
4926,boreal,hoverflies,1,0,1
4927,boreal,bees,29,11,18
4927,boreal,hoverflies,1,0,1
4928,boreal,bees,9,2,7
4928,boreal,hoverflies,1,0,1
4929,boreal,bees,3,1,2
4930,boreal,bees,5,2,3
4930,boreal,hoverflies,3,0,3
4931,alpine,bees,26,18,8
4931,alpine,hoverflies,7,2,5
4932,alpine,hoverflies,2,0,2
4933,alpine,bees,15,6,9
4933,alpine,hoverflies,9,3,6
4934,alpine,bees,1,1,0
4934,alpine,hoverflies,3,1,2
4944,mediterranean,bees,5,0,5
4945,mediterranean,bees,13,8,5
4946,mediterranean,bees,9,3,6
4946,mediterranean,hoverflies,1,0,1
4947,mediterranean,bees,4,0,4
4947,mediterranean,hoverflies,1,0,1
4948,mediterranean,bees,5,2,3
4948,mediterranean,hoverflies,1,0,1
4950,mediterranean,bees,3,1,2
4951,mediterranean,bees,22,13,9
4951,mediterranean,hoverflies,9,4,5
4958,alpine,bees,21,5,16
4958,alpine,hoverflies,3,1,2
4959,continental,bees,18,10,8
4959,continental,hoverflies,7,1,6
4960,continental,bees,4,3,1
4964,continental,bees,6,0,6
4964,continental,hoverflies,1,0,1
4965,continental,bees,5,2,3
4965,continental,hoverflies,2,0,2
4970,boreal,bees,19,3,16
4973,boreal,bees,27,3,24
4973,boreal,hoverflies,16,1,15
4976,boreal,bees,4,2,2
4976,boreal,hoverflies,7,3,4
4977,boreal,bees,2,1,1
4977,boreal,hoverflies,4,1,3
4980,boreal,bees,19,1,18
4981,boreal,bees,11,2,9
4981,boreal,hoverflies,1,0,1
4982,boreal,bees,19,6,13
4982,boreal,hoverflies,5,0,5
4983,boreal,bees,34,23,11
4983,boreal,hoverflies,26,16,10
4984,alpine,bees,6,3,3
4984,alpine,hoverflies,3,0,3
4985,alpine,bees,5,2,3
4985,alpine,hoverflies,3,1,2
4986,alpine,bees,7,0,7
4986,alpine,hoverflies,8,0,8
4987,alpine,bees,2,1,1
4987,alpine,hoverflies,2,0,2
4997,mediterranean,bees,6,1,5
4997,mediterranean,hoverflies,1,0,1
4998,mediterranean,bees,19,8,11
4998,mediterranean,hoverflies,3,2,1
4999,mediterranean,bees,6,0,6
5000,mediterranean,bees,5,1,4
5000,mediterranean,hoverflies,5,0,5
5003,mediterranean,bees,17,7,10
5003,mediterranean,hoverflies,5,1,4
5004,alpine,bees,3,1,2
5004,alpine,hoverflies,1,0,1
5006,continental,bees,2,1,1
5006,continental,hoverflies,2,1,1
5010,alpine,bees,6,4,2
5010,alpine,hoverflies,1,0,1
5011,continental,bees,9,3,6
5011,continental,hoverflies,5,1,4
5012,continental,bees,7,3,4
5013,continental,bees,3,3,0
5016,continental,bees,6,2,4
5016,continental,hoverflies,1,0,1
5017,continental,bees,2,0,2
5017,continental,hoverflies,1,0,1
5025,boreal,bees,6,1,5
5025,boreal,hoverflies,9,4,5
5026,boreal,bees,4,2,2
5026,boreal,hoverflies,1,0,1
5027,boreal,bees,18,11,7
5027,boreal,hoverflies,11,6,5
5028,boreal,bees,15,5,10
5028,boreal,hoverflies,6,0,6
5029,boreal,bees,22,4,18
5029,boreal,hoverflies,6,1,5
5030,boreal,bees,7,0,7
5030,boreal,hoverflies,3,0,3
5033,boreal,bees,10,1,9
5033,boreal,hoverflies,2,0,2
5034,boreal,bees,6,1,5
5034,boreal,hoverflies,8,1,7
5035,boreal,bees,5,0,5
5035,boreal,hoverflies,12,0,12
5036,boreal,bees,7,2,5
5036,boreal,hoverflies,4,0,4
5037,alpine,bees,2,1,1
5037,alpine,hoverflies,1,0,1
5038,alpine,bees,8,3,5
5038,alpine,hoverflies,9,3,6
5039,alpine,bees,1,0,1
5039,alpine,hoverflies,5,0,5
5050,mediterranean,bees,3,1,2
5052,mediterranean,bees,6,1,5
5053,mediterranean,bees,5,1,4
5053,mediterranean,hoverflies,1,0,1
5056,mediterranean,bees,4,1,3
5056,mediterranean,hoverflies,1,0,1
5057,alpine,bees,4,1,3
5057,alpine,hoverflies,3,0,3
5058,continental,bees,2,2,0
5059,continental,bees,1,1,0
5059,continental,hoverflies,3,0,3
5063,alpine,bees,3,0,3
5064,continental,bees,2,0,2
5064,continental,hoverflies,4,0,4
5066,continental,bees,2,2,0
5066,continental,hoverflies,1,0,1
5068,continental,bees,3,0,3
5078,boreal,bees,15,2,13
5078,boreal,hoverflies,5,0,5
5079,boreal,bees,14,0,14
5079,boreal,hoverflies,6,0,6
5080,boreal,bees,14,5,9
5080,boreal,hoverflies,9,1,8
5081,boreal,bees,12,1,11
5081,boreal,hoverflies,15,0,15
5082,boreal,bees,8,1,7
5082,boreal,hoverflies,2,0,2
5083,boreal,bees,2,0,2
5083,boreal,hoverflies,5,0,5
5085,boreal,bees,5,0,5
5085,boreal,hoverflies,1,0,1
5086,boreal,bees,8,2,6
5086,boreal,hoverflies,7,0,7
5087,boreal,bees,2,1,1
5087,boreal,hoverflies,5,0,5
5088,boreal,bees,14,7,7
5088,boreal,hoverflies,8,1,7
5089,boreal,bees,1,0,1
5089,boreal,hoverflies,3,1,2
5090,alpine,bees,23,6,17
5090,alpine,hoverflies,19,0,19
5091,alpine,bees,25,13,12
5091,alpine,hoverflies,17,5,12
5092,alpine,bees,2,0,2
5092,alpine,hoverflies,4,0,4
5103,mediterranean,bees,6,3,3
5103,mediterranean,hoverflies,1,0,1
5105,mediterranean,bees,8,3,5
5105,mediterranean,hoverflies,2,0,2
5108,mediterranean,bees,6,3,3
5108,mediterranean,hoverflies,3,1,2
5109,alpine,bees,2,0,2
5109,alpine,hoverflies,1,0,1
5111,continental,bees,3,2,1
5111,continental,hoverflies,1,0,1
5115,alpine,bees,10,4,6
5115,alpine,hoverflies,1,0,1
5117,continental,bees,6,1,5
5117,continental,hoverflies,2,0,2
5118,continental,bees,13,1,12
5119,continental,bees,2,0,2
5119,continental,hoverflies,2,0,2
5123,continental,bees,1,0,1
5123,continental,hoverflies,2,0,2
5130,boreal,bees,5,5,0
5130,boreal,hoverflies,6,2,4
5131,boreal,bees,51,22,29
5131,boreal,hoverflies,42,6,36
5132,boreal,bees,37,12,25
5132,boreal,hoverflies,14,1,13
5133,boreal,bees,6,0,6
5133,boreal,hoverflies,5,0,5
5134,boreal,bees,31,1,30
5134,boreal,hoverflies,31,0,31
5135,boreal,bees,20,2,18
5135,boreal,hoverflies,14,1,13
5136,boreal,bees,5,0,5
5136,boreal,hoverflies,8,1,7
5138,boreal,bees,22,4,18
5138,boreal,hoverflies,17,1,16
5139,boreal,bees,2,1,1
5139,boreal,hoverflies,2,0,2
5140,boreal,bees,2,1,1
5140,boreal,hoverflies,4,0,4
5141,boreal,hoverflies,5,0,5
5142,boreal,bees,18,10,8
5142,boreal,hoverflies,10,1,9
5143,alpine,bees,19,9,10
5143,alpine,hoverflies,19,5,14
5144,alpine,bees,6,2,4
5144,alpine,hoverflies,9,0,9
5157,mediterranean,bees,5,1,4
5157,mediterranean,hoverflies,2,0,2
5160,mediterranean,bees,22,13,9
5160,mediterranean,hoverflies,6,2,4
5161,mediterranean,bees,7,3,4
5161,mediterranean,hoverflies,3,1,2
5162,alpine,bees,2,0,2
5162,alpine,hoverflies,2,1,1
5164,continental,bees,10,4,6
5164,continental,hoverflies,7,2,5
5168,alpine,bees,13,7,6
5168,alpine,hoverflies,4,2,2
5170,continental,bees,8,4,4
5170,continental,hoverflies,2,1,1
5172,continental,bees,7,1,6
5172,continental,hoverflies,19,1,18
5176,continental,hoverflies,6,0,6
5183,boreal,bees,72,32,40
5183,boreal,hoverflies,36,6,30
5184,boreal,bees,27,4,23
5184,boreal,hoverflies,16,2,14
5185,boreal,bees,33,15,18
5185,boreal,hoverflies,18,1,17
5186,boreal,bees,6,1,5
5186,boreal,hoverflies,1,0,1
5187,boreal,bees,9,2,7
5187,boreal,hoverflies,4,0,4
5188,boreal,bees,21,1,20
5188,boreal,hoverflies,10,0,10
5189,boreal,bees,9,3,6
5189,boreal,hoverflies,10,0,10
5190,boreal,bees,6,0,6
5190,boreal,hoverflies,6,1,5
5191,boreal,bees,5,3,2
5191,boreal,hoverflies,14,3,11
5192,boreal,bees,4,0,4
5192,boreal,hoverflies,6,0,6
5193,boreal,bees,1,0,1
5193,boreal,hoverflies,8,0,8
5194,boreal,bees,16,5,11
5194,boreal,hoverflies,13,1,12
5195,boreal,bees,3,0,3
5195,boreal,hoverflies,8,0,8
5196,alpine,bees,20,7,13
5196,alpine,hoverflies,15,1,14
5210,mediterranean,bees,8,4,4
5213,mediterranean,bees,4,1,3
5214,alpine,bees,9,3,6
5214,alpine,hoverflies,6,1,5
5215,continental,bees,1,1,0
5215,continental,hoverflies,3,0,3
5216,continental,bees,2,1,1
5220,alpine,bees,5,1,4
5220,alpine,hoverflies,1,1,0
5221,alpine,bees,5,2,3
5221,alpine,hoverflies,2,1,1
5222,continental,bees,4,1,3
5223,continental,bees,7,1,6
5223,continental,hoverflies,2,1,1
5224,continental,bees,1,0,1
5224,continental,hoverflies,8,0,8
5228,continental,hoverflies,2,0,2
5229,continental,bees,7,2,5
5229,continental,hoverflies,4,0,4
5230,boreal,bees,4,1,3
5233,boreal,bees,28,3,25
5233,boreal,hoverflies,13,4,9
5234,boreal,bees,8,0,8
5234,boreal,hoverflies,4,1,3
5235,boreal,bees,26,2,24
5235,boreal,hoverflies,14,0,14
5236,boreal,bees,46,18,28
5236,boreal,hoverflies,30,1,29
5237,boreal,bees,53,23,30
5237,boreal,hoverflies,28,4,24
5238,boreal,bees,17,3,14
5238,boreal,hoverflies,3,0,3
5239,boreal,bees,8,0,8
5239,boreal,hoverflies,4,0,4
5240,boreal,bees,7,2,5
5240,boreal,hoverflies,5,0,5
5241,boreal,bees,9,0,9
5241,boreal,hoverflies,10,0,10
5242,boreal,bees,21,6,15
5242,boreal,hoverflies,17,4,13
5243,boreal,bees,9,0,9
5243,boreal,hoverflies,5,0,5
5244,boreal,bees,14,4,10
5244,boreal,hoverflies,14,3,11
5245,boreal,bees,15,4,11
5245,boreal,hoverflies,11,1,10
5246,boreal,bees,7,3,4
5246,boreal,hoverflies,7,0,7
5247,boreal,bees,34,16,18
5247,boreal,hoverflies,22,2,20
5248,boreal,bees,3,0,3
5248,boreal,hoverflies,3,0,3
5249,alpine,bees,2,1,1
5249,alpine,hoverflies,11,0,11
5262,mediterranean,bees,7,3,4
5262,mediterranean,hoverflies,7,0,7
5265,mediterranean,bees,9,5,4
5265,mediterranean,hoverflies,32,2,30
5266,alpine,bees,2,2,0
5266,alpine,hoverflies,12,0,12
5267,alpine,hoverflies,3,0,3
5269,continental,bees,2,1,1
5269,continental,hoverflies,11,0,11
5273,alpine,bees,4,2,2
5273,alpine,hoverflies,6,1,5
5274,alpine,bees,5,3,2
5274,alpine,hoverflies,1,0,1
5275,continental,bees,36,15,21
5275,continental,hoverflies,14,0,14
5276,continental,bees,1,0,1
5276,continental,hoverflies,7,0,7
5277,continental,bees,5,1,4
5277,continental,hoverflies,12,0,12
5278,continental,bees,2,2,0
5278,continental,hoverflies,1,0,1
5282,boreal,bees,7,0,7
5285,boreal,bees,7,0,7
5285,boreal,hoverflies,5,0,5
5286,boreal,bees,34,1,33
5286,boreal,hoverflies,16,2,14
5288,boreal,bees,83,42,41
5288,boreal,hoverflies,31,7,24
5289,boreal,bees,45,22,23
5289,boreal,hoverflies,29,12,17
5290,boreal,bees,83,48,35
5290,boreal,hoverflies,25,6,19
5291,boreal,bees,15,6,9
5291,boreal,hoverflies,6,1,5
5292,boreal,bees,5,0,5
5292,boreal,hoverflies,3,0,3
5293,boreal,bees,14,3,11
5293,boreal,hoverflies,9,0,9
5294,boreal,bees,14,2,12
5294,boreal,hoverflies,18,0,18
5295,boreal,bees,22,7,15
5295,boreal,hoverflies,1,0,1
5296,boreal,bees,3,1,2
5296,boreal,hoverflies,4,0,4
5297,boreal,bees,2,1,1
5297,boreal,hoverflies,3,0,3
5298,boreal,bees,1,1,0
5298,boreal,hoverflies,2,0,2
5299,boreal,bees,4,1,3
5299,boreal,hoverflies,6,0,6
5300,boreal,bees,7,4,3
5300,boreal,hoverflies,17,3,14
5301,alpine,bees,7,4,3
5301,alpine,hoverflies,11,1,10
5314,mediterranean,bees,4,2,2
5314,mediterranean,hoverflies,1,1,0
5317,mediterranean,bees,13,2,11
5317,mediterranean,hoverflies,7,1,6
5318,mediterranean,hoverflies,20,2,18
5319,alpine,bees,3,0,3
5320,continental,bees,3,1,2
5320,continental,hoverflies,4,0,4
5326,alpine,bees,2,0,2
5326,alpine,hoverflies,4,0,4
5327,continental,bees,3,1,2
5327,continental,hoverflies,2,1,1
5328,continental,bees,10,6,4
5328,continental,hoverflies,3,0,3
5329,continental,bees,2,0,2
5329,continental,hoverflies,3,0,3
5330,continental,bees,12,5,7
5330,continental,hoverflies,2,1,1
5331,continental,bees,1,0,1
5331,continental,hoverflies,2,0,2
5334,continental,bees,5,4,1
5334,continental,hoverflies,2,0,2
5335,boreal,bees,4,0,4
5335,boreal,hoverflies,2,0,2
5338,boreal,bees,33,1,32
5338,boreal,hoverflies,13,2,11
5339,boreal,bees,20,0,20
5339,boreal,hoverflies,8,1,7
5340,boreal,bees,85,37,48
5340,boreal,hoverflies,54,15,39
5341,boreal,bees,73,36,37
5341,boreal,hoverflies,40,12,28
5342,boreal,bees,90,41,49
5342,boreal,hoverflies,73,35,38
5343,boreal,bees,30,8,22
5343,boreal,hoverflies,10,2,8
5344,boreal,bees,12,5,7
5344,boreal,hoverflies,2,0,2
5345,boreal,bees,14,3,11
5345,boreal,hoverflies,11,1,10
5346,boreal,bees,5,2,3
5346,boreal,hoverflies,5,1,4
5347,boreal,bees,15,1,14
5347,boreal,hoverflies,9,0,9
5348,boreal,bees,7,0,7
5348,boreal,hoverflies,3,0,3
5349,boreal,bees,6,3,3
5349,boreal,hoverflies,2,0,2
5350,boreal,bees,5,2,3
5350,boreal,hoverflies,9,4,5
5351,boreal,hoverflies,2,0,2
5353,boreal,bees,16,7,9
5353,boreal,hoverflies,16,3,13
5354,alpine,bees,6,0,6
5354,alpine,hoverflies,6,0,6
5367,mediterranean,bees,2,1,1
5370,mediterranean,bees,8,1,7
5370,mediterranean,hoverflies,17,1,16
5371,alpine,bees,3,3,0
5371,alpine,hoverflies,37,4,33
5372,continental,bees,2,0,2
5372,continental,hoverflies,13,2,11
5373,continental,bees,4,0,4
5373,continental,hoverflies,4,1,3
5378,alpine,bees,8,3,5
5378,alpine,hoverflies,3,1,2
5379,alpine,bees,13,7,6
5379,alpine,hoverflies,5,1,4
5381,continental,bees,4,1,3
5381,continental,hoverflies,5,0,5
5382,continental,hoverflies,2,0,2
5383,continental,bees,3,2,1
5383,continental,hoverflies,1,0,1
5388,boreal,bees,2,0,2
5390,boreal,bees,10,0,10
5390,boreal,hoverflies,1,0,1
5391,boreal,bees,36,6,30
5391,boreal,hoverflies,20,10,10
5392,boreal,bees,9,0,9
5392,boreal,hoverflies,7,1,6
5393,boreal,bees,73,32,41
5393,boreal,hoverflies,56,23,33
5394,boreal,bees,79,40,39
5394,boreal,hoverflies,59,21,38
5395,boreal,bees,80,40,40
5395,boreal,hoverflies,25,7,18
5396,boreal,bees,12,4,8
5396,boreal,hoverflies,2,0,2
5397,boreal,bees,14,2,12
5397,boreal,hoverflies,16,1,15
5398,boreal,bees,13,4,9
5398,boreal,hoverflies,15,2,13
5399,boreal,bees,14,0,14
5399,boreal,hoverflies,2,0,2
5400,boreal,bees,7,0,7
