"","family","scientificName","Group","1921-1940","1941-1960","1961-1980","1981-2000","2001-2020","trend_mediterranean","sde_mediterranean","trend_alpine","sde_alpine","trend_atlantic","sde_atlantic","trend_continental","sde_continental","trend_boreal","sde_boreal"
"189","Andrenidae","Andrena juliae","bees",0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","Andrenidae","Andrena juliana","bees",0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","Andrenidae","Andrena kamarti","bees",0,0,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","Andrenidae","Andrena kocoureki","bees",0,0,5,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","Andrenidae","Andrena korleviciana","bees",0,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","Andrenidae","Andrena kornosica","bees",0,0,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","Andrenidae","Andrena kriechbaumeri","bees",0,0,14,12,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","Andrenidae","Andrena labialis","bees",224,513,510,779,2113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","Andrenidae","Andrena labiata","bees",259,378,403,1385,3746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","Andrenidae","Andrena labiatula","bees",0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","Andrenidae","Andrena laevicorpus","bees",0,1,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","Andrenidae","Andrena lagopus","bees",22,12,65,320,539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","Andrenidae","Andrena lamiana","bees",0,0,4,3,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","Andrenidae","Andrena langadensis","bees",0,0,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","Andrenidae","Andrena lapponica","bees",522,498,960,2081,6052,NA,NA,0.00799860817670541,0.00293299780823994,-0.0100277826131527,0.0025765956326819,-0.00867054160021584,0.00373037612555376,0.00716978629943423,0.00194387009516612
"204","Andrenidae","Andrena larisana","bees",0,0,0,6,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","Andrenidae","Andrena lateralis","bees",0,0,7,0,29,0.133465641343475,0.194741143066935,NA,NA,NA,NA,NA,NA,NA,NA
"206","Andrenidae","Andrena lathyri","bees",441,497,474,433,2262,-0.25646340841829,0.0483146959388933,-0.0154894413624123,0.0097451185177757,-0.032794615507027,0.00762112494089216,-0.0229319321938684,0.00578265772073804,-0.0249214661123975,0.00448031217796268
"207","Andrenidae","Andrena laurivora","bees",0,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","Andrenidae","Andrena lavandulae","bees",1,9,10,29,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","Andrenidae","Andrena lecana","bees",0,0,1,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","Andrenidae","Andrena lepida","bees",3,11,46,40,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","Andrenidae","Andrena leptopyga","bees",0,0,17,8,12,-0.0704720152760713,0.0469543081944643,NA,NA,NA,NA,NA,NA,NA,NA
"212","Andrenidae","Andrena leucolippa","bees",0,2,97,222,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","Andrenidae","Andrena leucophaea","bees",0,1,0,27,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","Andrenidae","Andrena leucopsis","bees",0,0,6,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","Andrenidae","Andrena levante","bees",0,0,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","Andrenidae","Andrena limassolica","bees",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","Andrenidae","Andrena limata","bees",42,47,117,196,256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","Andrenidae","Andrena limbata","bees",2,2,23,41,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","Andrenidae","Andrena limonii","bees",0,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","Andrenidae","Andrena limosa","bees",0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","Andrenidae","Andrena lindbergella","bees",1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","Andrenidae","Andrena livens","bees",3,2,16,70,81,-0.00619014625558567,0.00871911501450597,NA,NA,NA,NA,NA,NA,NA,NA
"223","Andrenidae","Andrena longibarbis","bees",0,0,54,107,81,0.0466303038494642,0.0246494304169234,NA,NA,NA,NA,NA,NA,NA,NA
"224","Andrenidae","Andrena lusitania","bees",0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","Andrenidae","Andrena macroptera","bees",0,0,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","Andrenidae","Andrena magna","bees",0,0,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","Andrenidae","Andrena magunta","bees",0,0,6,5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","Andrenidae","Andrena marginata","bees",421,436,299,411,3400,NA,NA,-0.0258566515607661,0.00945247164988555,-0.0750713461229494,0.0112362430975704,-0.0368287492179442,0.00601314754530965,0.00552508235534439,0.00400865849892854
"229","Andrenidae","Andrena medeninensis","bees",0,0,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","Andrenidae","Andrena mehelyi","bees",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","Andrenidae","Andrena melacana","bees",0,0,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","Andrenidae","Andrena merula","bees",0,0,0,8,62,0.00452167472498488,0.0312564382123155,NA,NA,NA,NA,NA,NA,NA,NA
"233","Andrenidae","Andrena miegiella","bees",6,11,13,30,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","Andrenidae","Andrena minutula","bees",510,547,3065,8516,13513,0.00863742009238326,0.00813326026114381,0.0302985233724566,0.00514925202117016,0.00633456582996634,0.00284563184621947,0.00112402905925104,0.00177693731226227,0.0467126974533814,0.00783943487842329
"235","Andrenidae","Andrena minutuloides","bees",201,362,632,1307,4221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","Andrenidae","Andrena mistrensis","bees",0,0,7,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","Andrenidae","Andrena mitis","bees",54,65,121,236,527,NA,NA,0.0128400335971988,0.017692855521596,-0.0317308699507153,0.0113190115154434,-0.0232388786021946,0.0105884553775593,NA,NA
"238","Andrenidae","Andrena mocsaryi","bees",0,0,0,5,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","Andrenidae","Andrena monacha","bees",0,0,1,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","Andrenidae","Andrena monilia","bees",2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","Andrenidae","Andrena montana","bees",1,1,2,12,40,NA,NA,-0.00320317140818284,0.011424222652175,NA,NA,NA,NA,NA,NA
"242","Andrenidae","Andrena morio","bees",42,64,162,106,765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","Andrenidae","Andrena mucida","bees",9,2,66,37,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","Andrenidae","Andrena mucronata","bees",0,0,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","Andrenidae","Andrena murana","bees",1,0,3,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","Andrenidae","Andrena muscaria","bees",0,0,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","Andrenidae","Andrena nana","bees",50,50,96,179,267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","Andrenidae","Andrena nanaeformis","bees",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","Andrenidae","Andrena nanula","bees",15,113,168,26,193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","Andrenidae","Andrena nasuta","bees",2,0,19,17,13,NA,NA,-0.0895617227924844,0.110688956365094,NA,NA,0.0204959201447286,0.0122870729869216,-0.0117355368277043,0.0379396847794431
"251","Andrenidae","Andrena nebularia","bees",0,0,2,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","Andrenidae","Andrena neocypriaca","bees",0,0,3,3,136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","Andrenidae","Andrena neovirida","bees",0,0,16,2,1,-0.734935266121037,0.259125872890175,NA,NA,NA,NA,NA,NA,NA,NA
"254","Andrenidae","Andrena nigriceps","bees",70,85,232,431,1460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","Andrenidae","Andrena nigroaenea","bees",479,598,2020,6138,12758,0.00959824688736379,0.00899471049784294,0.0329509455850141,0.0122945548296025,-0.00657326927329615,0.00283950303715744,-0.0108454139676144,0.00332182719601929,0.0667090580666521,0.00745245850437324
"256","Andrenidae","Andrena nigroolivacea","bees",9,12,177,156,401,-0.0293646337029076,0.0106738579107105,NA,NA,NA,NA,0.0800962572502199,0.0165866602352229,NA,NA
"257","Andrenidae","Andrena nigropilosa","bees",0,2,7,83,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","Andrenidae","Andrena nigrospina","bees",346,417,157,119,505,-0.0688410177585664,0.0233155411646162,NA,NA,-0.0437081014354192,0.00649199434497581,-0.0731522152176722,0.010289165592794,-0.0470415674354812,0.00742065545616406
"259","Andrenidae","Andrena nigroviridula","bees",0,0,13,10,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","Andrenidae","Andrena nilotica","bees",0,0,0,5,14,-0.00548084752895678,0.0267708264980354,NA,NA,NA,NA,NA,NA,NA,NA
"261","Andrenidae","Andrena nisoria","bees",0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","Andrenidae","Andrena nitida","bees",457,820,1752,5559,10337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","Andrenidae","Andrena nitidemula","bees",0,0,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","Andrenidae","Andrena nitidiuscula","bees",86,134,189,722,408,-0.0617051391423964,0.016232249282426,-0.00131729772699482,0.0100804377584232,0.0153864114604457,0.0090052918897083,-0.0389311205504984,0.00366044427080903,-0.0100821437801568,0.0206103661051294
"265","Andrenidae","Andrena nitidula","bees",2,4,118,73,147,-0.0328532023460486,0.0141687172112561,NA,NA,NA,NA,-0.0293680573519803,0.0247129893242394,NA,NA
"266","Andrenidae","Andrena niveata","bees",35,56,41,78,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","Andrenidae","Andrena nobilis","bees",0,3,11,6,8,0.0105799083993758,0.0452331038198828,NA,NA,NA,NA,NA,NA,NA,NA
"268","Andrenidae","Andrena nucleola","bees",0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","Andrenidae","Andrena nuptialis","bees",11,28,25,8,61,-0.0996708216138104,0.0274684249219992,0.00591130781103375,0.0163374164199959,NA,NA,-0.00235170869452652,0.0189019689092501,NA,NA
"270","Andrenidae","Andrena nycthemera","bees",2,18,20,70,506,NA,NA,NA,NA,0.0824046095975987,0.0312503443570348,-0.00165310530189795,0.00946185763414518,-0.0213348327438852,0.0262083040336062
"271","Andrenidae","Andrena obsoleta","bees",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","Andrenidae","Andrena olympica","bees",0,0,16,8,0,0.0163843561181008,0.0240487992688225,NA,NA,NA,NA,NA,NA,NA,NA
"273","Andrenidae","Andrena omnilaevis","bees",0,0,4,28,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","Andrenidae","Andrena optata","bees",0,0,1,5,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","Andrenidae","Andrena oralis","bees",0,1,2,22,49,NA,NA,NA,NA,NA,NA,0.664731901992156,0.396317056530088,NA,NA
"276","Andrenidae","Andrena orana","bees",0,3,0,4,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","Andrenidae","Andrena orbitalis","bees",0,0,59,112,236,-0.0284888116460934,0.013437531037313,NA,NA,NA,NA,NA,NA,NA,NA
"278","Andrenidae","Andrena orientana","bees",0,0,6,8,180,-0.0217208287208386,0.02306371450558,NA,NA,NA,NA,NA,NA,NA,NA
"279","Andrenidae","Andrena ortizi","bees",0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","Andrenidae","Andrena ovata","bees",3,0,7,18,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","Andrenidae","Andrena ovatula","bees",4,13,22,73,132,-0.00753579770546714,0.0125271916500519,0.0749809607007805,0.0488130266109984,0.0168646945162525,0.00877790982587037,0.0244255211272005,0.0139523732365073,NA,NA
"282","Andrenidae","Andrena oviventris","bees",0,0,9,56,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","Andrenidae","Andrena paganettina","bees",0,0,4,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","Andrenidae","Andrena pallidicincta","bees",0,0,1,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","Andrenidae","Andrena pallitarsis","bees",15,22,12,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","Andrenidae","Andrena pandellei","bees",32,82,57,95,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","Andrenidae","Andrena pandosa","bees",0,0,6,16,38,-0.048220846554099,0.0302102726807863,NA,NA,NA,NA,NA,NA,NA,NA
"288","Andrenidae","Andrena panurgimorpha","bees",0,0,2,8,189,0.0179018000311356,0.0205611822624816,NA,NA,NA,NA,NA,NA,NA,NA
"289","Andrenidae","Andrena panurgina","bees",0,0,18,10,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","Andrenidae","Andrena paramythensis","bees",0,1,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","Andrenidae","Andrena parata","bees",1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","Andrenidae","Andrena pareklisiae","bees",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","Andrenidae","Andrena parviceps","bees",8,5,4,8,95,NA,NA,0.0217257970712571,0.0160521554888851,NA,NA,-0.0207225320827845,0.0219000843533973,NA,NA
"294","Andrenidae","Andrena pastellensis","bees",0,0,2,23,29,0.410119636019774,0.228521635496869,-0.00704654713070118,0.00850330796426653,NA,NA,0.0452239561833057,0.050989348187999,NA,NA
"295","Andrenidae","Andrena paucisquama","bees",0,0,9,25,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","Andrenidae","Andrena pauxilla","bees",1,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","Andrenidae","Andrena pelagonia","bees",0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","Andrenidae","Andrena pellucens","bees",1,1,9,4,76,0.0610111658158197,0.0290010553255405,NA,NA,NA,NA,NA,NA,NA,NA
"299","Andrenidae","Andrena pelopa","bees",0,0,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","Andrenidae","Andrena phoenicura","bees",0,0,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","Andrenidae","Andrena pileata","bees",0,0,1,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","Andrenidae","Andrena pilipes","bees",139,172,344,581,899,-0.0268202820788947,0.00785641767655926,0.0105649286184787,0.00860255801229031,-0.0298115804358823,0.00398253522355633,-0.0139823276704899,0.00616941312371392,0.00839934919166456,0.0256480309116894
"303","Andrenidae","Andrena pirinia","bees",0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","Andrenidae","Andrena polita","bees",45,56,59,67,175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","Andrenidae","Andrena pontica","bees",0,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","Andrenidae","Andrena potentillae","bees",7,13,7,17,79,NA,NA,0.00456827681489451,0.00736217916030759,NA,NA,-0.104052444531813,0.04861553103217,NA,NA
"307","Andrenidae","Andrena poupillieri","bees",0,0,4,0,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","Andrenidae","Andrena praecox","bees",575,641,999,1967,7037,NA,NA,-0.110336134007057,0.0635437964254372,-0.0315299334710334,0.00488096652081642,-0.00525132941743946,0.00325455454133792,-0.162562396149178,0.0383585338048433
"309","Andrenidae","Andrena probata","bees",2,0,2,47,105,NA,NA,-0.022674284069781,0.0514048078142876,NA,NA,NA,NA,NA,NA
"310","Andrenidae","Andrena producta","bees",8,5,8,8,3,NA,NA,-0.0517377991610131,0.0292435782627553,NA,NA,-0.200996522847713,0.0943371996444953,NA,NA
"311","Andrenidae","Andrena propinqua","bees",77,28,121,360,672,-0.0527863177621346,0.0045815148291272,-0.0405883806469234,0.020049862146631,0.0142913588142522,0.00617489110075941,-0.0206909877823421,0.0085588962780636,NA,NA
"312","Andrenidae","Andrena proxima","bees",222,243,334,835,1631,-0.0403244731068309,0.0354092684344626,-0.00975461488977119,0.00786920608119339,0.0421378749152262,0.00575605696417,-0.0432536431041583,0.00891219336371,-0.0219966108059995,0.0244676604679295
"313","Andrenidae","Andrena pruinosa","bees",1,2,0,28,4,-0.0917882425387079,0.0403190865398901,NA,NA,NA,NA,NA,NA,NA,NA
"314","Andrenidae","Andrena pusilla","bees",34,31,6,90,76,-0.140409356378116,0.0552028600259379,NA,NA,-0.0730687040940396,0.0358610704632579,0.00391739372082263,0.00985051471860251,NA,NA
"315","Andrenidae","Andrena quadrimaculata","bees",0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","Andrenidae","Andrena querquedula","bees",0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","Andrenidae","Andrena ramosa","bees",0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","Andrenidae","Andrena ranunculi","bees",1,4,19,27,325,0.113654805649217,0.0365976220386616,NA,NA,-0.169649427722249,0.0649821644897886,NA,NA,NA,NA
"319","Andrenidae","Andrena ranunculorum","bees",0,0,6,28,21,NA,NA,0.0183694134466166,0.0185402157901121,NA,NA,NA,NA,NA,NA
"320","Andrenidae","Andrena relata","bees",0,0,0,19,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","Andrenidae","Andrena rhenana","bees",7,6,43,62,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","Andrenidae","Andrena rhyssonota","bees",0,2,7,22,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","Andrenidae","Andrena robusta","bees",1,0,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","Andrenidae","Andrena rogenhoferi","bees",24,14,26,92,95,NA,NA,-0.0106667012170515,0.00883304946110548,NA,NA,-0.0104320136293646,0.0237921287439254,NA,NA
"325","Andrenidae","Andrena roripae","bees",0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","Andrenidae","Andrena rosae","bees",179,263,148,71,671,0.0488564440742502,0.0315437542878599,-0.0396331382188371,0.00942349385632167,-0.0184849558502308,0.00864178261096159,-0.0892888368736873,0.0148188878303305,-0.0236986468871846,0.0175381202342612
"327","Andrenidae","Andrena roseipes","bees",3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","Andrenidae","Andrena rotundata","bees",0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","Andrenidae","Andrena rotundilabris","bees",0,0,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","Andrenidae","Andrena ruficrus","bees",225,364,748,814,3034,NA,NA,0.024191700387845,0.006561949230017,-0.0191602353291324,0.00372151891938746,-0.00945780029386891,0.00507419444295232,-0.115954682627969,0.00687629689312884
"331","Andrenidae","Andrena rufizona","bees",42,8,24,83,158,NA,NA,0.0172629233480313,0.0196578532054473,NA,NA,-0.0937957219859923,0.0518186073782294,NA,NA
"332","Andrenidae","Andrena rufula","bees",0,1,2,10,30,NA,NA,NA,NA,NA,NA,0.131955148297585,0.0755386122596899,NA,NA
"333","Andrenidae","Andrena rugothorace","bees",0,0,11,12,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","Andrenidae","Andrena rugulosa","bees",4,6,15,40,64,-0.0748938304959773,0.0551951550554181,NA,NA,NA,NA,-0.00241799596887721,0.0140735378580647,-0.0304571369083574,0.0482492364569491
"335","Andrenidae","Andrena rugulosella","bees",0,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","Andrenidae","Andrena russula","bees",223,276,423,529,1101,0.00111775675600892,0.0200314436872743,-0.00330309590565083,0.0068517993951255,-0.0476667928974656,0.00608598040506044,-0.0467988892114712,0.00870277281728345,-0.0630971655329153,0.0117215591047066
"337","Andrenidae","Andrena saettana","bees",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","Andrenidae","Andrena sandanskia","bees",0,0,5,10,10,NA,NA,-0.0474390636679337,0.0549571055720929,NA,NA,0.0204844519716311,0.176994075246964,NA,NA
"339","Andrenidae","Andrena sardoa","bees",0,7,18,38,101,-0.0407289350924317,0.0135841563080753,NA,NA,NA,NA,NA,NA,NA,NA
"340","Andrenidae","Andrena saxonica","bees",3,0,6,110,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","Andrenidae","Andrena schencki","bees",137,116,78,53,214,-0.00805188308102975,0.0106616916624946,-0.00682743834659008,0.00920784763349226,-0.0668737241722443,0.0114380410633947,-0.022847575951815,0.00685090046802336,NA,NA
"342","Andrenidae","Andrena schlettereri","bees",2,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","Andrenidae","Andrena schmiedeknechti","bees",17,0,2,7,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","Andrenidae","Andrena schulzi","bees",2,0,1,14,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","Andrenidae","Andrena scita","bees",1,0,9,25,53,-0.153058316616516,0.0544271348243365,0.236562654977263,0.124321904840828,NA,NA,0.409692032364046,0.330335533175072,NA,NA
"346","Andrenidae","Andrena scotica","bees",756,739,4248,7633,12064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","Andrenidae","Andrena semiflava","bees",0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","Andrenidae","Andrena semilaevis","bees",459,645,1199,2590,4211,-0.0292410611874171,0.0598940452948311,0.0030741761850367,0.00889543353389243,-0.0377793634219941,0.00471649818697966,-0.0350999871669565,0.00740639189054654,-0.2880134239876,0.0359353301948321
"349","Andrenidae","Andrena seminuda","bees",0,0,1,0,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","Andrenidae","Andrena semirubra","bees",0,1,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","Andrenidae","Andrena senecionis","bees",15,4,112,119,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","Andrenidae","Andrena sericata","bees",5,14,1,0,8,NA,NA,NA,NA,-0.493135168493152,0.38430394973722,-0.17445705565581,0.100707861631746,NA,NA
"353","Andrenidae","Andrena serraticornis","bees",0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","Andrenidae","Andrena sibthorpi","bees",0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","Andrenidae","Andrena sillata","bees",0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","Andrenidae","Andrena simillima","bees",28,16,19,176,83,NA,NA,-0.139794069763171,0.0352808994234778,-0.0477995140034551,0.0263068682144486,-0.0947536378923885,0.0630215277317446,0.109381405036937,0.0591149940187887
"357","Andrenidae","Andrena simontornyella","bees",2,2,29,66,106,0.00603790007029982,0.0161614332658113,0.0448345608660381,0.0223647128390791,-0.000100427289558426,0.0314328032039802,0.0817159464327395,0.0365066330817047,NA,NA
"358","Andrenidae","Andrena solenopalpa","bees",0,0,0,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","Andrenidae","Andrena soror","bees",1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","Andrenidae","Andrena sphecodimorpha","bees",0,0,1,7,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","Andrenidae","Andrena spreta","bees",4,2,45,328,170,0.0339528857741874,0.00926051364718513,-0.0217452865055641,0.0263036905759225,NA,NA,0.0725595674194934,0.100061677217306,NA,NA
"362","Andrenidae","Andrena stabiana","bees",10,2,2,7,44,0.0629878329414496,0.0357446275431222,NA,NA,NA,NA,-0.0960106602506663,0.0597255333297609,NA,NA
"363","Andrenidae","Andrena standfussorum","bees",0,0,0,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","Andrenidae","Andrena stellaris","bees",0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","Andrenidae","Andrena stoeckhertella","bees",0,2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","Andrenidae","Andrena strohmella","bees",64,58,157,583,1247,NA,NA,0.067180826551903,0.00796536252824012,0.0185711756486218,0.00639730938616157,-0.00296261859484299,0.0127386374050768,NA,NA
"367","Andrenidae","Andrena subopaca","bees",564,957,2525,5900,11710,-0.0263644053279002,0.0175572303128573,0.0378670634829148,0.0051955292678793,-0.0119792872991828,0.00358854595343261,-0.0352017614222024,0.0060841392540454,0.00720538174929994,0.00469737746017491
"368","Andrenidae","Andrena suerinensis","bees",6,10,42,40,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","Andrenidae","Andrena susterai","bees",3,0,2,10,22,NA,NA,NA,NA,NA,NA,-0.0162496723237505,0.0243110022044303,NA,NA
"370","Andrenidae","Andrena symphyti","bees",2,8,12,29,41,0.0241260308119399,0.0411876775470332,0.0163391858772158,0.0278155411210058,NA,NA,0.0331820134417156,0.0134520527100888,NA,NA
"371","Andrenidae","Andrena synadelpha","bees",38,66,335,772,679,NA,NA,-0.0840164333616166,0.0284279690642568,-0.0136497359048953,0.00680351846721578,-0.125803640730313,0.0369061638996133,NA,NA
"372","Andrenidae","Andrena taedium","bees",0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","Andrenidae","Andrena taraxaci","bees",5,12,62,22,112,-0.0754853910823058,0.0447107445362654,0.039959627899639,0.022330899493713,NA,NA,0.016730962271062,0.0151816451100163,NA,NA
"374","Andrenidae","Andrena tarsata","bees",319,310,491,615,1502,NA,NA,0.00639731057128217,0.00634131328207397,-0.0191272476257887,0.0027908254385786,-0.0166165677222966,0.00581742395945643,-0.0686015933895835,0.0231080374073343
"375","Andrenidae","Andrena taxana","bees",0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
